Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Edat_quinquennal,Nombre
2008,8,Nou Barris,53,la Trinitat Nova,Dona,95 anys i més,4
2008,8,Nou Barris,46,el Turó de la Peira,Dona,95 anys i més,6
2008,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,95 anys i més,11
2008,7,Horta-Guinardó,43,Horta,Dona,95 anys i més,9
2008,7,Horta-Guinardó,42,la Clota,Dona,95 anys i més,1
2008,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,95 anys i més,1
2008,7,Horta-Guinardó,40,Montbau,Dona,95 anys i més,4
2008,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,95 anys i més,1
2008,8,Nou Barris,45,Porta,Dona,95 anys i més,5
2008,8,Nou Barris,54,Torre Baró,Dona,95 anys i més,0
2008,8,Nou Barris,55,Ciutat Meridiana,Dona,95 anys i més,0
2008,8,Nou Barris,56,Vallbona,Dona,95 anys i més,0
2008,10,Sant Martí,71,Provençals del Poblenou,Dona,95 anys i més,2
2008,10,Sant Martí,70,el Besòs i el Maresme,Dona,95 anys i més,2
2008,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,95 anys i més,0
2008,10,Sant Martí,68,el Poblenou,Dona,95 anys i més,16
2008,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,95 anys i més,0
2008,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,95 anys i més,4
2008,10,Sant Martí,65,el Clot,Dona,95 anys i més,4
2008,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,95 anys i més,16
2008,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,70-74 anys,20
2008,9,Sant Andreu,62,el Congrés i els Indians,Dona,95 anys i més,9
2008,9,Sant Andreu,61,la Sagrera,Dona,95 anys i més,5
2008,9,Sant Andreu,60,Sant Andreu,Dona,95 anys i més,17
2008,9,Sant Andreu,59,el Bon Pastor,Dona,95 anys i més,0
2008,9,Sant Andreu,58,Baró de Viver,Dona,95 anys i més,1
2008,9,Sant Andreu,57,la Trinitat Vella,Dona,95 anys i més,0
2008,7,Horta-Guinardó,38,la Teixonera,Dona,95 anys i més,2
2008,99,No consta,99,No consta,Dona,90-94 anys,0
2008,7,Horta-Guinardó,37,el Carmel,Dona,95 anys i més,11
2008,7,Horta-Guinardó,35,el Guinardó,Dona,95 anys i més,17
2008,3,Sants-Montjuïc,15,Hostafrancs,Dona,95 anys i més,13
2008,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,95 anys i més,6
2008,3,Sants-Montjuïc,13,la Marina de Port,Dona,95 anys i més,7
2008,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,95 anys i més,4
2008,3,Sants-Montjuïc,11,el Poble Sec,Dona,95 anys i més,21
2008,2,Eixample,10,Sant Antoni,Dona,95 anys i més,26
2008,3,Sants-Montjuïc,16,la Bordeta,Dona,95 anys i més,3
2008,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,95 anys i més,39
2008,2,Eixample,7,la Dreta de l'Eixample,Dona,95 anys i més,58
2008,2,Eixample,6,la Sagrada Família,Dona,95 anys i més,41
2008,2,Eixample,5,el Fort Pienc,Dona,95 anys i més,27
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,95 anys i més,19
2008,1,Ciutat Vella,3,la Barceloneta,Dona,95 anys i més,12
2008,1,Ciutat Vella,2,el Barri Gòtic,Dona,95 anys i més,18
2008,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,95 anys i més,49
2008,3,Sants-Montjuïc,17,Sants - Badal,Dona,95 anys i més,15
2008,3,Sants-Montjuïc,18,Sants,Dona,95 anys i més,21
2008,4,Les Corts,19,les Corts,Dona,95 anys i més,24
2008,7,Horta-Guinardó,34,Can Baró,Dona,95 anys i més,2
2008,7,Horta-Guinardó,33,el Baix Guinardó,Dona,95 anys i més,10
2008,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,95 anys i més,29
2008,6,Gràcia,31,la Vila de Gràcia,Dona,95 anys i més,48
2008,6,Gràcia,30,la Salut,Dona,95 anys i més,7
2008,6,Gràcia,29,el Coll,Dona,95 anys i més,4
2008,6,Gràcia,28,Vallcarca i els Penitents,Dona,95 anys i més,5
2008,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,95 anys i més,20
2008,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,95 anys i més,44
2008,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,95 anys i més,18
2008,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,95 anys i més,10
2008,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,95 anys i més,15
2008,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,95 anys i més,1
2008,4,Les Corts,21,Pedralbes,Dona,95 anys i més,8
2008,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,95 anys i més,5
2008,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,95 anys i més,0
2008,99,No consta,99,No consta,Dona,75-79 anys,12
2008,99,No consta,99,No consta,Dona,85-89 anys,7
2008,10,Sant Martí,72,Sant Martí de Provençals,Dona,85-89 anys,153
2008,8,Nou Barris,52,la Prosperitat,Dona,80-84 anys,219
2008,8,Nou Barris,51,Verdun,Dona,80-84 anys,122
2008,8,Nou Barris,50,les Roquetes,Dona,80-84 anys,112
2008,8,Nou Barris,49,Canyelles,Dona,80-84 anys,39
2008,8,Nou Barris,48,la Guineueta,Dona,80-84 anys,138
2008,8,Nou Barris,47,Can Peguera,Dona,80-84 anys,15
2008,8,Nou Barris,53,la Trinitat Nova,Dona,80-84 anys,130
2008,8,Nou Barris,46,el Turó de la Peira,Dona,80-84 anys,247
2008,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,80-84 anys,263
2008,7,Horta-Guinardó,43,Horta,Dona,80-84 anys,247
2008,7,Horta-Guinardó,42,la Clota,Dona,80-84 anys,7
2008,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,80-84 anys,30
2008,7,Horta-Guinardó,40,Montbau,Dona,80-84 anys,87
2008,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,80-84 anys,54
2008,8,Nou Barris,45,Porta,Dona,80-84 anys,215
2008,8,Nou Barris,54,Torre Baró,Dona,80-84 anys,8
2008,8,Nou Barris,55,Ciutat Meridiana,Dona,80-84 anys,48
2008,8,Nou Barris,56,Vallbona,Dona,80-84 anys,3
2008,10,Sant Martí,71,Provençals del Poblenou,Dona,80-84 anys,135
2008,10,Sant Martí,70,el Besòs i el Maresme,Dona,80-84 anys,206
2008,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,80-84 anys,53
2008,10,Sant Martí,68,el Poblenou,Dona,80-84 anys,289
2008,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,80-84 anys,29
2008,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,80-84 anys,101
2008,10,Sant Martí,65,el Clot,Dona,80-84 anys,211
2008,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,80-84 anys,403
2008,9,Sant Andreu,63,Navas,Dona,80-84 anys,211
2008,9,Sant Andreu,62,el Congrés i els Indians,Dona,80-84 anys,249
2008,9,Sant Andreu,61,la Sagrera,Dona,80-84 anys,226
2008,9,Sant Andreu,60,Sant Andreu,Dona,80-84 anys,454
2008,9,Sant Andreu,59,el Bon Pastor,Dona,80-84 anys,73
2008,9,Sant Andreu,58,Baró de Viver,Dona,80-84 anys,28
2008,9,Sant Andreu,57,la Trinitat Vella,Dona,80-84 anys,57
2008,7,Horta-Guinardó,38,la Teixonera,Dona,80-84 anys,101
2008,10,Sant Martí,72,Sant Martí de Provençals,Dona,80-84 anys,306
2008,7,Horta-Guinardó,37,el Carmel,Dona,80-84 anys,251
2008,7,Horta-Guinardó,35,el Guinardó,Dona,80-84 anys,381
2008,3,Sants-Montjuïc,15,Hostafrancs,Dona,80-84 anys,163
2008,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,80-84 anys,85
2008,3,Sants-Montjuïc,13,la Marina de Port,Dona,80-84 anys,202
2008,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,80-84 anys,20
2008,3,Sants-Montjuïc,11,el Poble Sec,Dona,80-84 anys,408
2008,2,Eixample,10,Sant Antoni,Dona,80-84 anys,506
2008,3,Sants-Montjuïc,16,la Bordeta,Dona,80-84 anys,151
2008,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,80-84 anys,632
2008,2,Eixample,7,la Dreta de l'Eixample,Dona,80-84 anys,482
2008,2,Eixample,6,la Sagrada Família,Dona,80-84 anys,638
2008,2,Eixample,5,el Fort Pienc,Dona,80-84 anys,272
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,80-84 anys,275
2008,1,Ciutat Vella,3,la Barceloneta,Dona,80-84 anys,220
2008,1,Ciutat Vella,2,el Barri Gòtic,Dona,80-84 anys,172
2008,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,80-84 anys,559
2008,3,Sants-Montjuïc,17,Sants - Badal,Dona,80-84 anys,247
2008,3,Sants-Montjuïc,18,Sants,Dona,80-84 anys,450
2008,4,Les Corts,19,les Corts,Dona,80-84 anys,397
2008,7,Horta-Guinardó,34,Can Baró,Dona,80-84 anys,101
2008,7,Horta-Guinardó,33,el Baix Guinardó,Dona,80-84 anys,288
2008,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,80-84 anys,382
2008,6,Gràcia,31,la Vila de Gràcia,Dona,80-84 anys,659
2008,6,Gràcia,30,la Salut,Dona,80-84 anys,131
2008,6,Gràcia,29,el Coll,Dona,80-84 anys,44
2008,6,Gràcia,28,Vallcarca i els Penitents,Dona,80-84 anys,140
2008,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,80-84 anys,269
2008,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,80-84 anys,466
2008,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,80-84 anys,208
2008,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,80-84 anys,83
2008,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,80-84 anys,207
2008,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,80-84 anys,15
2008,4,Les Corts,21,Pedralbes,Dona,80-84 anys,90
2008,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,80-84 anys,196
2008,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,80-84 anys,68
2008,10,Sant Martí,73,la Verneda i la Pau,Dona,85-89 anys,131
2008,10,Sant Martí,73,la Verneda i la Pau,Dona,80-84 anys,269
2008,1,Ciutat Vella,1,el Raval,Dona,85-89 anys,284
2008,8,Nou Barris,52,la Prosperitat,Dona,85-89 anys,118
2008,8,Nou Barris,51,Verdun,Dona,85-89 anys,83
2008,8,Nou Barris,50,les Roquetes,Dona,85-89 anys,64
2008,8,Nou Barris,49,Canyelles,Dona,85-89 anys,27
2008,8,Nou Barris,48,la Guineueta,Dona,85-89 anys,82
2008,8,Nou Barris,47,Can Peguera,Dona,85-89 anys,7
2008,8,Nou Barris,53,la Trinitat Nova,Dona,85-89 anys,66
2008,8,Nou Barris,46,el Turó de la Peira,Dona,85-89 anys,104
2008,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,85-89 anys,163
2008,7,Horta-Guinardó,43,Horta,Dona,85-89 anys,143
2008,7,Horta-Guinardó,42,la Clota,Dona,85-89 anys,2
2008,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,85-89 anys,15
2008,7,Horta-Guinardó,40,Montbau,Dona,85-89 anys,37
2008,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,85-89 anys,27
2008,8,Nou Barris,45,Porta,Dona,85-89 anys,133
2008,8,Nou Barris,54,Torre Baró,Dona,85-89 anys,2
2008,8,Nou Barris,55,Ciutat Meridiana,Dona,85-89 anys,34
2008,8,Nou Barris,56,Vallbona,Dona,85-89 anys,0
2008,10,Sant Martí,71,Provençals del Poblenou,Dona,85-89 anys,68
2008,10,Sant Martí,70,el Besòs i el Maresme,Dona,85-89 anys,96
2008,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,85-89 anys,18
2008,10,Sant Martí,68,el Poblenou,Dona,85-89 anys,191
2008,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,85-89 anys,14
2008,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,85-89 anys,52
2008,10,Sant Martí,65,el Clot,Dona,85-89 anys,114
2008,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,85-89 anys,257
2008,9,Sant Andreu,63,Navas,Dona,85-89 anys,147
2008,9,Sant Andreu,62,el Congrés i els Indians,Dona,85-89 anys,133
2008,9,Sant Andreu,61,la Sagrera,Dona,85-89 anys,147
2008,9,Sant Andreu,60,Sant Andreu,Dona,85-89 anys,269
2008,9,Sant Andreu,59,el Bon Pastor,Dona,85-89 anys,36
2008,9,Sant Andreu,58,Baró de Viver,Dona,85-89 anys,11
2008,9,Sant Andreu,57,la Trinitat Vella,Dona,85-89 anys,23
2008,7,Horta-Guinardó,38,la Teixonera,Dona,85-89 anys,49
2008,99,No consta,99,No consta,Dona,80-84 anys,7
2008,7,Horta-Guinardó,37,el Carmel,Dona,85-89 anys,132
2008,7,Horta-Guinardó,35,el Guinardó,Dona,85-89 anys,242
2008,3,Sants-Montjuïc,15,Hostafrancs,Dona,85-89 anys,89
2008,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,85-89 anys,61
2008,3,Sants-Montjuïc,13,la Marina de Port,Dona,85-89 anys,90
2008,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,85-89 anys,6
2008,3,Sants-Montjuïc,11,el Poble Sec,Dona,85-89 anys,283
2008,2,Eixample,10,Sant Antoni,Dona,85-89 anys,354
2008,3,Sants-Montjuïc,16,la Bordeta,Dona,85-89 anys,80
2008,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,85-89 anys,436
2008,2,Eixample,7,la Dreta de l'Eixample,Dona,85-89 anys,339
2008,2,Eixample,6,la Sagrada Família,Dona,85-89 anys,404
2008,2,Eixample,5,el Fort Pienc,Dona,85-89 anys,215
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,85-89 anys,171
2008,1,Ciutat Vella,3,la Barceloneta,Dona,85-89 anys,147
2008,1,Ciutat Vella,2,el Barri Gòtic,Dona,85-89 anys,111
2008,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,85-89 anys,368
2008,3,Sants-Montjuïc,17,Sants - Badal,Dona,85-89 anys,130
2008,3,Sants-Montjuïc,18,Sants,Dona,85-89 anys,292
2008,4,Les Corts,19,les Corts,Dona,85-89 anys,281
2008,7,Horta-Guinardó,34,Can Baró,Dona,85-89 anys,57
2008,7,Horta-Guinardó,33,el Baix Guinardó,Dona,85-89 anys,172
2008,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,85-89 anys,261
2008,6,Gràcia,31,la Vila de Gràcia,Dona,85-89 anys,445
2008,6,Gràcia,30,la Salut,Dona,85-89 anys,81
2008,6,Gràcia,29,el Coll,Dona,85-89 anys,27
2008,6,Gràcia,28,Vallcarca i els Penitents,Dona,85-89 anys,96
2008,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,85-89 anys,188
2008,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,85-89 anys,363
2008,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,85-89 anys,152
2008,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,85-89 anys,65
2008,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,85-89 anys,146
2008,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,85-89 anys,8
2008,4,Les Corts,21,Pedralbes,Dona,85-89 anys,54
2008,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,85-89 anys,129
2008,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,85-89 anys,31
2008,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,30-34 anys,79
2008,9,Sant Andreu,63,Navas,Dona,95 anys i més,9
2008,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,30-34 anys,37
2008,8,Nou Barris,47,Can Peguera,Home,85-89 anys,1
2008,8,Nou Barris,46,el Turó de la Peira,Home,85-89 anys,18
2008,8,Nou Barris,45,Porta,Home,85-89 anys,30
2008,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,85-89 anys,26
2008,7,Horta-Guinardó,43,Horta,Home,85-89 anys,24
2008,7,Horta-Guinardó,42,la Clota,Home,85-89 anys,1
2008,8,Nou Barris,48,la Guineueta,Home,85-89 anys,19
2008,7,Horta-Guinardó,41,la Vall d'Hebron,Home,85-89 anys,6
2008,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,85-89 anys,9
2008,7,Horta-Guinardó,38,la Teixonera,Home,85-89 anys,5
2008,7,Horta-Guinardó,37,el Carmel,Home,85-89 anys,32
2008,7,Horta-Guinardó,36,la Font d'en Fargues,Home,85-89 anys,5
2008,7,Horta-Guinardó,35,el Guinardó,Home,85-89 anys,25
2008,7,Horta-Guinardó,34,Can Baró,Home,85-89 anys,9
2008,7,Horta-Guinardó,40,Montbau,Home,85-89 anys,6
2008,8,Nou Barris,49,Canyelles,Home,85-89 anys,7
2008,8,Nou Barris,50,les Roquetes,Home,85-89 anys,17
2008,8,Nou Barris,51,Verdun,Home,85-89 anys,20
2008,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,85-89 anys,17
2008,10,Sant Martí,65,el Clot,Home,85-89 anys,21
2008,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,85-89 anys,47
2008,9,Sant Andreu,63,Navas,Home,85-89 anys,20
2008,9,Sant Andreu,62,el Congrés i els Indians,Home,85-89 anys,26
2008,9,Sant Andreu,61,la Sagrera,Home,85-89 anys,29
2008,9,Sant Andreu,60,Sant Andreu,Home,85-89 anys,71
2008,9,Sant Andreu,59,el Bon Pastor,Home,85-89 anys,8
2008,9,Sant Andreu,58,Baró de Viver,Home,85-89 anys,1
2008,9,Sant Andreu,57,la Trinitat Vella,Home,85-89 anys,2
2008,8,Nou Barris,56,Vallbona,Home,85-89 anys,0
2008,8,Nou Barris,55,Ciutat Meridiana,Home,85-89 anys,4
2008,8,Nou Barris,54,Torre Baró,Home,85-89 anys,1
2008,8,Nou Barris,53,la Trinitat Nova,Home,85-89 anys,14
2008,8,Nou Barris,52,la Prosperitat,Home,85-89 anys,34
2008,7,Horta-Guinardó,33,el Baix Guinardó,Home,85-89 anys,32
2008,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,85-89 anys,1
2008,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,85-89 anys,42
2008,6,Gràcia,30,la Salut,Home,85-89 anys,13
2008,2,Eixample,10,Sant Antoni,Home,85-89 anys,47
2008,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,85-89 anys,78
2008,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,85-89 anys,60
2008,2,Eixample,7,la Dreta de l'Eixample,Home,85-89 anys,71
2008,2,Eixample,6,la Sagrada Família,Home,85-89 anys,77
2008,2,Eixample,5,el Fort Pienc,Home,85-89 anys,40
2008,3,Sants-Montjuïc,11,el Poble Sec,Home,85-89 anys,49
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,85-89 anys,17
2008,1,Ciutat Vella,2,el Barri Gòtic,Home,85-89 anys,32
2008,1,Ciutat Vella,1,el Raval,Home,85-89 anys,52
2008,99,No consta,99,No consta,Home,80-84 anys,2
2008,10,Sant Martí,73,la Verneda i la Pau,Home,80-84 anys,54
2008,10,Sant Martí,72,Sant Martí de Provençals,Home,80-84 anys,72
2008,10,Sant Martí,71,Provençals del Poblenou,Home,80-84 anys,35
2008,1,Ciutat Vella,3,la Barceloneta,Home,85-89 anys,19
2008,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,85-89 anys,0
2008,3,Sants-Montjuïc,13,la Marina de Port,Home,85-89 anys,19
2008,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,85-89 anys,21
2008,6,Gràcia,29,el Coll,Home,85-89 anys,7
2008,6,Gràcia,28,Vallcarca i els Penitents,Home,85-89 anys,22
2008,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,85-89 anys,34
2008,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,85-89 anys,63
2008,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,85-89 anys,39
2008,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,85-89 anys,6
2008,5,Sarrià-Sant Gervasi,23,Sarrià,Home,85-89 anys,26
2008,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,85-89 anys,2
2008,4,Les Corts,21,Pedralbes,Home,85-89 anys,13
2008,4,Les Corts,20,la Maternitat i Sant Ramon,Home,85-89 anys,23
2008,4,Les Corts,19,les Corts,Home,85-89 anys,51
2008,3,Sants-Montjuïc,18,Sants,Home,85-89 anys,67
2008,3,Sants-Montjuïc,17,Sants - Badal,Home,85-89 anys,24
2008,3,Sants-Montjuïc,16,la Bordeta,Home,85-89 anys,13
2008,3,Sants-Montjuïc,15,Hostafrancs,Home,85-89 anys,16
2008,6,Gràcia,31,la Vila de Gràcia,Home,85-89 anys,81
2008,10,Sant Martí,70,el Besòs i el Maresme,Home,80-84 anys,50
2008,10,Sant Martí,68,el Poblenou,Home,85-89 anys,36
2008,10,Sant Martí,70,el Besòs i el Maresme,Home,85-89 anys,22
2008,8,Nou Barris,47,Can Peguera,Home,90-94 anys,0
2008,8,Nou Barris,46,el Turó de la Peira,Home,90-94 anys,4
2008,8,Nou Barris,45,Porta,Home,90-94 anys,6
2008,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,90-94 anys,8
2008,7,Horta-Guinardó,43,Horta,Home,90-94 anys,10
2008,7,Horta-Guinardó,42,la Clota,Home,90-94 anys,0
2008,8,Nou Barris,48,la Guineueta,Home,90-94 anys,3
2008,7,Horta-Guinardó,41,la Vall d'Hebron,Home,90-94 anys,1
2008,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,90-94 anys,3
2008,7,Horta-Guinardó,38,la Teixonera,Home,90-94 anys,6
2008,7,Horta-Guinardó,37,el Carmel,Home,90-94 anys,8
2008,7,Horta-Guinardó,36,la Font d'en Fargues,Home,90-94 anys,0
2008,7,Horta-Guinardó,35,el Guinardó,Home,90-94 anys,16
2008,7,Horta-Guinardó,34,Can Baró,Home,90-94 anys,2
2008,7,Horta-Guinardó,40,Montbau,Home,90-94 anys,5
2008,8,Nou Barris,49,Canyelles,Home,90-94 anys,2
2008,8,Nou Barris,50,les Roquetes,Home,90-94 anys,5
2008,8,Nou Barris,51,Verdun,Home,90-94 anys,7
2008,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,90-94 anys,4
2008,10,Sant Martí,65,el Clot,Home,90-94 anys,5
2008,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,90-94 anys,23
2008,9,Sant Andreu,63,Navas,Home,90-94 anys,9
2008,9,Sant Andreu,62,el Congrés i els Indians,Home,90-94 anys,8
2008,9,Sant Andreu,61,la Sagrera,Home,90-94 anys,11
2008,9,Sant Andreu,60,Sant Andreu,Home,90-94 anys,14
2008,9,Sant Andreu,59,el Bon Pastor,Home,90-94 anys,1
2008,9,Sant Andreu,58,Baró de Viver,Home,90-94 anys,2
2008,9,Sant Andreu,57,la Trinitat Vella,Home,90-94 anys,2
2008,8,Nou Barris,56,Vallbona,Home,90-94 anys,0
2008,8,Nou Barris,55,Ciutat Meridiana,Home,90-94 anys,4
2008,8,Nou Barris,54,Torre Baró,Home,90-94 anys,0
2008,8,Nou Barris,53,la Trinitat Nova,Home,90-94 anys,5
2008,8,Nou Barris,52,la Prosperitat,Home,90-94 anys,10
2008,7,Horta-Guinardó,33,el Baix Guinardó,Home,90-94 anys,11
2008,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,85-89 anys,11
2008,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,90-94 anys,23
2008,6,Gràcia,30,la Salut,Home,90-94 anys,9
2008,2,Eixample,10,Sant Antoni,Home,90-94 anys,28
2008,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,90-94 anys,29
2008,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,90-94 anys,28
2008,2,Eixample,7,la Dreta de l'Eixample,Home,90-94 anys,31
2008,2,Eixample,6,la Sagrada Família,Home,90-94 anys,27
2008,2,Eixample,5,el Fort Pienc,Home,90-94 anys,9
2008,3,Sants-Montjuïc,11,el Poble Sec,Home,90-94 anys,20
2008,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,90-94 anys,15
2008,1,Ciutat Vella,2,el Barri Gòtic,Home,90-94 anys,11
2008,1,Ciutat Vella,1,el Raval,Home,90-94 anys,17
2008,99,No consta,99,No consta,Home,85-89 anys,1
2008,10,Sant Martí,73,la Verneda i la Pau,Home,85-89 anys,32
2008,10,Sant Martí,72,Sant Martí de Provençals,Home,85-89 anys,31
2008,10,Sant Martí,71,Provençals del Poblenou,Home,85-89 anys,11
2008,1,Ciutat Vella,3,la Barceloneta,Home,90-94 anys,13
2008,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,90-94 anys,0
2008,3,Sants-Montjuïc,13,la Marina de Port,Home,90-94 anys,3
2008,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,90-94 anys,1
2008,6,Gràcia,29,el Coll,Home,90-94 anys,2
2008,6,Gràcia,28,Vallcarca i els Penitents,Home,90-94 anys,10
2008,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,90-94 anys,15
2008,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,90-94 anys,26
2008,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,90-94 anys,7
2008,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,90-94 anys,6
2008,5,Sarrià-Sant Gervasi,23,Sarrià,Home,90-94 anys,9
2008,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,90-94 anys,0
2008,4,Les Corts,21,Pedralbes,Home,90-94 anys,3
2008,4,Les Corts,20,la Maternitat i Sant Ramon,Home,90-94 anys,7
2008,4,Les Corts,19,les Corts,Home,90-94 anys,17
2008,3,Sants-Montjuïc,18,Sants,Home,90-94 anys,16
2008,3,Sants-Montjuïc,17,Sants - Badal,Home,90-94 anys,3
2008,3,Sants-Montjuïc,16,la Bordeta,Home,90-94 anys,6
2008,3,Sants-Montjuïc,15,Hostafrancs,Home,90-94 anys,5
2008,6,Gràcia,31,la Vila de Gràcia,Home,90-94 anys,36
2008,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,80-84 anys,5
2008,10,Sant Martí,68,el Poblenou,Home,80-84 anys,69
2008,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,80-84 anys,1
2008,8,Nou Barris,46,el Turó de la Peira,Home,75-79 anys,61
2008,8,Nou Barris,45,Porta,Home,75-79 anys,69
2008,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,75-79 anys,69
